customerid,systemloanid,loannumber,loanamount,totaldue,termdays,closeddate,referredby,Convert_creationdate,Convert_approved_date,Convert_firstduedate,Convert_firstrepaiddate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,Age
8a858970548359cc0154856f47c73b81,301627936,2,10000,13000,30,02:53.0,No_referee,6/4/2016 8:21,6/4/2016 9:21,7/4/2016 0:00,6/4/2016 18:25,Savings,3.3219088,7.1191623,GT Bank,Permanent,Graduate,29
8a858970548359cc0154856f47c73b81,301698793,6,20000,24500,30,19:25.0,No_referee,8/29/2016 9:33,8/29/2016 10:33,9/28/2016 0:00,9/23/2016 0:00,Savings,3.3219088,7.1191623,GT Bank,Permanent,Graduate,29
8a858970548359cc0154856f47c73b81,301805949,11,30000,36800,60,56:06.0,No_referee,1/30/2017 7:09,1/30/2017 8:09,3/1/2017 0:00,2/28/2017 12:40,Savings,3.3219088,7.1191623,GT Bank,Permanent,Graduate,29
8a858970548359cc0154856f47c73b81,301668481,5,10000,12250,30,31:51.0,No_referee,8/3/2016 11:28,8/3/2016 12:29,9/2/2016 0:00,8/29/2016 9:16,Savings,3.3219088,7.1191623,GT Bank,Permanent,Graduate,29
8a858e36590808e3015947b0870e6c89,301937456,6,20000,24500,30,47:59.0,No_referee,6/13/2017 15:26,6/13/2017 16:26,7/13/2017 0:00,7/8/2017 14:37,Savings,3.9741225,6.808187,FCMB,Permanent,Unknow,51
8a858e36590808e3015947b0870e6c89,301892482,5,20000,24500,30,55:37.0,No_referee,5/6/2017 11:17,5/6/2017 12:18,6/5/2017 0:00,5/31/2017 18:45,Savings,3.9741225,6.808187,FCMB,Permanent,Unknow,51
8a858e36590808e3015947b0870e6c89,301839680,3,10000,11500,15,27:07.0,No_referee,3/16/2017 15:17,3/16/2017 16:17,3/31/2017 0:00,3/28/2017 7:11,Savings,3.9741225,6.808187,FCMB,Permanent,Unknow,51
8a858e36590808e3015947b0870e6c89,301826314,2,10000,11500,15,51:29.0,No_referee,2/25/2017 14:43,2/25/2017 15:43,3/13/2017 0:00,3/4/2017 8:36,Savings,3.9741225,6.808187,FCMB,Permanent,Unknow,51
8a858e36590808e3015947b0870e6c89,301788586,1,10000,11500,15,49:35.0,No_referee,1/6/2017 18:31,1/6/2017 19:32,1/23/2017 0:00,1/18/2017 19:34,Savings,3.9741225,6.808187,FCMB,Permanent,Unknow,51
8a858e36590808e3015947b0870e6c89,301865904,4,20000,23800,30,38:20.0,No_referee,4/12/2017 13:00,4/12/2017 14:01,5/12/2017 0:00,5/4/2017 19:23,Savings,3.9741225,6.808187,FCMB,Permanent,Unknow,51
8a858ef25c8393f8015c873e2c443d27,301931645,1,10000,13000,30,43:59.0,8a858e69566ae5b801566fe7f69c7fad,6/8/2017 15:46,6/8/2017 16:47,7/10/2017 0:00,7/10/2017 6:33,Savings,3.3649574,6.5193411,FCMB,Permanent,Unknow,46
8a858e435bedeb4f015beefb8a294d30,301898323,1,10000,13000,30,41:13.0,No_referee,5/9/2017 21:52,5/9/2017 22:52,6/8/2017 0:00,6/1/2017 19:31,Savings,9.8342914,10.3340766,Diamond Bank,Permanent,Unknow,29
8a858e435bedeb4f015beefb8a294d30,301927058,2,10000,13000,30,06:33.0,No_referee,6/4/2017 18:31,6/4/2017 19:31,7/4/2017 0:00,7/4/2017 12:56,Savings,9.8342914,10.3340766,Diamond Bank,Permanent,Unknow,29
8a858ef85a613c85015a684e546a4e82,301837095,1,10000,11500,15,23:35.0,No_referee,3/13/2017 12:15,3/13/2017 13:16,3/28/2017 0:00,3/24/2017 9:08,Savings,3.911841,7.5298533,GT Bank,Permanent,Unknow,31
8a858ef85a613c85015a684e546a4e82,301861539,2,10000,11500,15,35:48.0,No_referee,4/9/2017 17:24,4/9/2017 18:24,4/24/2017 0:00,4/24/2017 0:42,Savings,3.911841,7.5298533,GT Bank,Permanent,Unknow,31
8a858fc65c7e0e55015c7f8126b8672a,301987398,1,10000,11500,15,42:48.0,No_referee,7/20/2017 11:05,7/20/2017 12:05,8/4/2017 0:00,7/27/2017 8:32,Savings,3.3711616,6.5146214,GT Bank,Permanent,Unknow,32
8a858f305cb1ec4e015cc075bf43795e,301943712,1,10000,13000,30,35:49.0,No_referee,6/19/2017 13:32,6/19/2017 14:33,7/21/2017 0:00,7/20/2017 22:25,Savings,4.7409999,7.631673,GT Bank,Permanent,Unknow,31
8a858f275c451af5015c50cf80457196,301939071,2,10000,11500,15,54:48.0,No_referee,6/14/2017 20:49,6/14/2017 21:49,6/29/2017 0:00,6/24/2017 21:44,Savings,3.2767933,6.6139399,Access Bank,Unknown,Unknow,36
8a858f275c451af5015c50cf80457196,301920588,1,10000,11500,15,54:10.0,No_referee,5/28/2017 21:11,5/28/2017 22:12,6/13/2017 0:00,6/14/2017 17:44,Savings,3.2767933,6.6139399,Access Bank,Unknown,Unknow,36
8a858f275c451af5015c50cf80457196,301951543,3,10000,11500,15,11:49.0,No_referee,6/25/2017 16:34,6/25/2017 17:34,7/10/2017 0:00,7/8/2017 22:01,Savings,3.2767933,6.6139399,Access Bank,Unknown,Unknow,36
8a858f535908095c01592c4a9576186c,301952239,6,20000,24500,30,47:30.0,No_referee,6/26/2017 11:40,6/26/2017 12:40,7/26/2017 0:00,7/25/2017 10:37,Savings,3.8825395,7.3927199,Stanbic IBTC,Unknown,Unknow,32
8a858f535908095c01592c4a9576186c,301831316,2,10000,13000,30,48:47.0,No_referee,3/4/2017 11:36,3/4/2017 12:36,4/3/2017 0:00,3/24/2017 18:33,Savings,3.8825395,7.3927199,Stanbic IBTC,Unknown,Unknow,32
8a858f535908095c01592c4a9576186c,301807644,1,10000,13000,30,41:30.0,No_referee,2/1/2017 9:35,2/1/2017 10:35,3/3/2017 0:00,2/26/2017 18:26,Savings,3.8825395,7.3927199,Stanbic IBTC,Unknown,Unknow,32
8a858f535908095c01592c4a9576186c,301848315,3,10000,13000,30,23:29.0,No_referee,3/28/2017 12:06,3/28/2017 13:06,4/27/2017 0:00,4/24/2017 21:08,Savings,3.8825395,7.3927199,Stanbic IBTC,Unknown,Unknow,32
8a858f535908095c01592c4a9576186c,301918867,5,20000,24500,30,22:28.0,No_referee,5/26/2017 12:50,5/26/2017 13:51,6/28/2017 0:00,6/24/2017 22:12,Savings,3.8825395,7.3927199,Stanbic IBTC,Unknown,Unknow,32
8a858f535908095c01592c4a9576186c,301881009,4,20000,23800,30,54:12.0,No_referee,4/26/2017 11:22,4/26/2017 12:22,5/26/2017 0:00,5/25/2017 14:44,Savings,3.8825395,7.3927199,Stanbic IBTC,Unknown,Unknow,32
8a858ff554e290e10155065b5ba54cce,301927253,12,30000,34500,30,43:33.0,No_referee,6/5/2017 5:45,6/5/2017 6:45,7/5/2017 0:00,7/5/2017 4:49,Other,3.3479536,6.5964355,Zenith Bank,Self-Employed,Graduate,31
8a858ff554e290e10155065b5ba54cce,301675951,3,10000,11125,15,14:33.0,No_referee,8/10/2016 12:59,8/10/2016 13:59,8/25/2016 0:00,8/18/2016 16:59,Other,3.3479536,6.5964355,Zenith Bank,Self-Employed,Graduate,31
8a858ff554e290e10155065b5ba54cce,301797833,8,30000,34400,30,46:30.0,No_referee,1/20/2017 17:54,1/20/2017 18:54,2/20/2017 0:00,3/2/2017 15:31,Other,3.3479536,6.5964355,Zenith Bank,Self-Employed,Graduate,31
8a858ff554e290e10155065b5ba54cce,301837785,9,20000,21800,15,17:26.0,No_referee,3/14/2017 8:38,3/14/2017 9:39,3/29/2017 0:00,3/31/2017 13:02,Other,3.3479536,6.5964355,Zenith Bank,Self-Employed,Graduate,31
8a858ff554e290e10155065b5ba54cce,301626497,1,9000,11700,30,05:30.0,No_referee,5/31/2016 10:50,5/31/2016 11:50,6/30/2016 0:00,6/20/2016 18:19,Other,3.3479536,6.5964355,Zenith Bank,Self-Employed,Graduate,31
8a858ff554e290e10155065b5ba54cce,301637400,2,9000,11700,30,15:05.0,No_referee,6/23/2016 16:09,6/23/2016 17:09,7/25/2016 0:00,7/22/2016 16:00,Other,3.3479536,6.5964355,Zenith Bank,Self-Employed,Graduate,31
8a858ff554e290e10155065b5ba54cce,301761478,6,30000,34400,30,43:23.0,No_referee,11/18/2016 20:53,11/18/2016 21:53,12/19/2016 0:00,12/19/2016 19:28,Other,3.3479536,6.5964355,Zenith Bank,Self-Employed,Graduate,31
8a858ff554e290e10155065b5ba54cce,301776726,7,30000,34400,30,34:48.0,No_referee,12/19/2016 18:50,12/19/2016 19:50,1/18/2017 0:00,1/20/2017 17:19,Other,3.3479536,6.5964355,Zenith Bank,Self-Employed,Graduate,31
8a858ff554e290e10155065b5ba54cce,301721740,4,20000,24500,30,15:58.0,No_referee,9/20/2016 11:24,9/20/2016 12:24,10/20/2016 0:00,10/14/2016 15:00,Other,3.3479536,6.5964355,Zenith Bank,Self-Employed,Graduate,31
8a858ff554e290e10155065b5ba54cce,301747250,5,30000,34500,30,46:09.0,No_referee,10/20/2016 12:18,10/20/2016 13:18,11/21/2016 0:00,11/18/2016 21:31,Other,3.3479536,6.5964355,Zenith Bank,Self-Employed,Graduate,31
8a858ff554e290e10155065b5ba54cce,301908092,11,20000,21500,15,58:12.0,No_referee,5/15/2017 15:50,5/15/2017 16:50,5/30/2017 0:00,6/2/2017 12:48,Other,3.3479536,6.5964355,Zenith Bank,Self-Employed,Graduate,31
8a858ff554e290e10155065b5ba54cce,301853671,10,20000,21800,15,31:25.0,No_referee,4/3/2017 19:59,4/3/2017 20:59,4/18/2017 0:00,4/29/2017 7:16,Other,3.3479536,6.5964355,Zenith Bank,Self-Employed,Graduate,31
8a858f465668e3d6015674d9567a2c56,301892258,5,10000,12250,30,51:59.0,No_referee,5/6/2017 8:10,5/6/2017 9:10,6/5/2017 0:00,5/12/2017 12:36,Other,9.8318497,10.3539076,Diamond Bank,Permanent,Unknow,30
8a858f465668e3d6015674d9567a2c56,301903162,6,30000,34500,30,38:44.0,No_referee,5/12/2017 11:53,5/12/2017 12:54,6/12/2017 0:00,6/7/2017 10:28,Other,9.8318497,10.3539076,Diamond Bank,Permanent,Unknow,30
8a858f465668e3d6015674d9567a2c56,301782387,2,10000,13000,30,44:17.0,No_referee,12/27/2016 20:10,12/27/2016 21:10,1/27/2017 0:00,1/25/2017 8:29,Other,9.8318497,10.3539076,Diamond Bank,Permanent,Unknow,30
8a858f465668e3d6015674d9567a2c56,301873609,4,10000,11450,15,31:41.0,No_referee,4/19/2017 16:21,4/19/2017 17:21,5/4/2017 0:00,5/5/2017 9:16,Other,9.8318497,10.3539076,Diamond Bank,Permanent,Unknow,30
8a858f465668e3d6015674d9567a2c56,301676072,1,10000,11500,15,17:10.0,No_referee,8/10/2016 14:32,8/10/2016 15:32,8/25/2016 0:00,8/22/2016 21:01,Other,9.8318497,10.3539076,Diamond Bank,Permanent,Unknow,30
8a858f465668e3d6015674d9567a2c56,301835352,3,10000,12900,30,02:25.0,No_referee,3/10/2017 9:30,3/10/2017 10:30,4/10/2017 0:00,4/5/2017 14:47,Other,9.8318497,10.3539076,Diamond Bank,Permanent,Unknow,30
8a858f7c5ad29e0f015ad2ac49010f4d,301936782,5,20000,22250,15,49:15.0,No_referee,6/13/2017 5:13,6/13/2017 6:14,6/28/2017 0:00,6/24/2017 8:39,Savings,3.6173181,6.7940649,Wema Bank,Permanent,Unknow,39
8a858f7c5ad29e0f015ad2ac49010f4d,301838941,1,10000,13000,30,29:01.0,No_referee,3/15/2017 16:14,3/15/2017 17:15,4/17/2017 0:00,4/16/2017 10:13,Savings,3.6173181,6.7940649,Wema Bank,Permanent,Unknow,39
8a858f7c5ad29e0f015ad2ac49010f4d,301869982,2,10000,13000,30,37:27.0,No_referee,4/16/2017 9:29,4/16/2017 10:29,5/16/2017 0:00,5/14/2017 12:22,Savings,3.6173181,6.7940649,Wema Bank,Permanent,Unknow,39
8a858f7c5ad29e0f015ad2ac49010f4d,301950163,6,20000,24500,30,32:26.0,No_referee,6/24/2017 8:39,6/24/2017 9:40,7/24/2017 0:00,7/24/2017 20:22,Savings,3.6173181,6.7940649,Wema Bank,Permanent,Unknow,39
8a858f7c5ad29e0f015ad2ac49010f4d,301906429,4,20000,24500,30,44:33.0,No_referee,5/14/2017 15:30,5/14/2017 16:31,6/13/2017 0:00,6/13/2017 1:19,Savings,3.6173181,6.7940649,Wema Bank,Permanent,Unknow,39
8a858f7c5ad29e0f015ad2ac49010f4d,301906229,3,10000,11500,15,13:56.0,No_referee,5/14/2017 12:27,5/14/2017 13:27,5/30/2017 0:00,5/14/2017 13:58,Savings,3.6173181,6.7940649,Wema Bank,Permanent,Unknow,39
8a858fbc594a495c01595fadf4a023e6,301877509,5,10000,11500,15,31:10.0,No_referee,4/23/2017 8:44,4/23/2017 9:44,5/8/2017 0:00,5/16/2017 22:16,Savings,3.35344,6.4828483,GT Bank,Permanent,Unknow,31
8a858fbc594a495c01595fadf4a023e6,301785798,1,10000,13000,30,52:02.0,No_referee,1/2/2017 15:36,1/2/2017 16:36,2/2/2017 0:00,2/1/2017 20:36,Savings,3.35344,6.4828483,GT Bank,Permanent,Unknow,31
8a858fbc594a495c01595fadf4a023e6,301808102,2,10000,13000,30,06:48.0,No_referee,2/1/2017 20:01,2/1/2017 21:02,3/3/2017 0:00,2/13/2017 8:51,Savings,3.35344,6.4828483,GT Bank,Permanent,Unknow,31
8a858fbc594a495c01595fadf4a023e6,301913571,6,10000,13000,30,35:47.0,No_referee,5/19/2017 14:02,5/19/2017 15:02,6/19/2017 0:00,7/12/2017 14:25,Savings,3.35344,6.4828483,GT Bank,Permanent,Unknow,31
8a858fbc594a495c01595fadf4a023e6,301816401,3,10000,13000,30,53:37.0,No_referee,2/13/2017 19:05,2/13/2017 20:05,3/15/2017 0:00,3/15/2017 14:38,Savings,3.35344,6.4828483,GT Bank,Permanent,Unknow,31
8a858fbc594a495c01595fadf4a023e6,301838852,4,20000,23800,30,01:24.0,No_referee,3/15/2017 14:10,3/15/2017 15:10,4/14/2017 0:00,4/19/2017 11:46,Savings,3.35344,6.4828483,GT Bank,Permanent,Unknow,31
8a858fee5aaeb536015ab028da65651f,301957825,7,10000,11500,30,30:12.0,No_referee,6/30/2017 13:53,6/30/2017 14:53,7/31/2017 0:00,7/29/2017 2:20,Savings,3.4876251,6.6555596,Zenith Bank,Permanent,Unknow,29
8a858fee5aaeb536015ab028da65651f,301933550,6,20000,22250,15,14:43.0,No_referee,6/10/2017 8:07,6/10/2017 9:08,6/28/2017 0:00,6/30/2017 14:04,Savings,3.4876251,6.6555596,Zenith Bank,Permanent,Unknow,29
8a858fee5aaeb536015ab028da65651f,301914585,4,10000,11125,15,35:21.0,No_referee,5/21/2017 6:18,5/21/2017 7:18,6/5/2017 0:00,5/26/2017 19:25,Savings,3.4876251,6.6555596,Zenith Bank,Permanent,Unknow,29
8a858fee5aaeb536015ab028da65651f,301906290,3,10000,11500,15,52:04.0,No_referee,5/14/2017 13:28,5/14/2017 14:28,5/30/2017 0:00,5/16/2017 21:36,Savings,3.4876251,6.6555596,Zenith Bank,Permanent,Unknow,29
8a858fee5aaeb536015ab028da65651f,301921436,5,20000,24500,30,14:52.0,No_referee,5/29/2017 20:47,5/29/2017 21:47,6/28/2017 0:00,6/5/2017 17:04,Savings,3.4876251,6.6555596,Zenith Bank,Permanent,Unknow,29
8a858fee5aaeb536015ab028da65651f,301834368,1,10000,13000,30,51:16.0,No_referee,3/8/2017 23:21,3/9/2017 0:22,4/10/2017 0:00,4/10/2017 0:14,Savings,3.4876251,6.6555596,Zenith Bank,Permanent,Unknow,29
8a858fee5aaeb536015ab028da65651f,301869502,2,10000,11500,15,58:08.0,No_referee,4/15/2017 15:27,4/15/2017 16:28,5/2/2017 0:00,5/5/2017 19:43,Savings,3.4876251,6.6555596,Zenith Bank,Permanent,Unknow,29
8a8589b953bc23f70153c60c56b21c00,301805085,6,30000,36800,60,53:39.0,No_referee,1/28/2017 13:55,1/28/2017 14:55,2/27/2017 0:00,2/27/2017 20:08,Savings,3.530232,6.4556477,Access Bank,Permanent,Secondary,31
8a8589b953bc23f70153c60c56b21c00,301661699,4,10000,13000,30,21:07.0,No_referee,7/26/2016 21:56,7/26/2016 22:56,8/25/2016 0:00,9/3/2016 9:06,Savings,3.530232,6.4556477,Access Bank,Permanent,Secondary,31
8a8589b953bc23f70153c60c56b21c00,301930141,8,15000,17250,30,19:08.0,No_referee,6/7/2017 13:42,6/7/2017 14:42,7/7/2017 0:00,7/7/2017 4:30,Savings,3.530232,6.4556477,Access Bank,Permanent,Secondary,31
8a8589b953bc23f70153c60c56b21c00,301608595,1,10000,13000,30,03:33.0,No_referee,4/7/2016 9:32,4/7/2016 10:32,5/9/2016 0:00,4/25/2016 2:30,Savings,3.530232,6.4556477,Access Bank,Permanent,Secondary,31
8a8589b953bc23f70153c60c56b21c00,301767134,5,20000,23800,30,35:17.0,No_referee,11/30/2016 11:47,11/30/2016 12:48,12/30/2016 0:00,12/24/2016 18:20,Savings,3.530232,6.4556477,Access Bank,Permanent,Secondary,31
8a8589b953bc23f70153c60c56b21c00,301615756,2,10000,13000,30,02:56.0,No_referee,4/30/2016 13:12,4/30/2016 14:12,5/30/2016 0:00,5/28/2016 8:30,Savings,3.530232,6.4556477,Access Bank,Permanent,Secondary,31
8a8589b953bc23f70153c60c56b21c00,301627114,3,10000,13000,30,41:17.0,No_referee,6/2/2016 6:10,6/2/2016 7:11,7/4/2016 0:00,7/6/2016 9:26,Savings,3.530232,6.4556477,Access Bank,Permanent,Secondary,31
8a8589b953bc23f70153c60c56b21c00,301878105,7,15000,18350,30,32:21.0,No_referee,4/24/2017 5:43,4/24/2017 6:43,5/24/2017 0:00,5/17/2017 19:17,Savings,3.530232,6.4556477,Access Bank,Permanent,Secondary,31
8a858f1b5b9136f7015b9f4034a8207d,301915505,2,10000,13000,30,27:10.0,8a858f1b5b256bc9015b2f998c4d6822,5/22/2017 13:17,5/22/2017 14:17,6/21/2017 0:00,6/19/2017 10:17,Savings,5.3718727,7.2587325,Skye Bank,Permanent,Unknow,38
8a858f1b5b9136f7015b9f4034a8207d,301943384,3,10000,13000,30,51:01.0,8a858f1b5b256bc9015b2f998c4d6822,6/19/2017 9:29,6/19/2017 10:29,7/19/2017 0:00,7/4/2017 13:40,Savings,5.3718727,7.2587325,Skye Bank,Permanent,Unknow,38
8a858f1b5b9136f7015b9f4034a8207d,301878344,1,10000,13000,30,10:58.0,8a858f1b5b256bc9015b2f998c4d6822,4/24/2017 9:29,4/24/2017 10:29,5/24/2017 0:00,5/22/2017 13:55,Savings,5.3718727,7.2587325,Skye Bank,Permanent,Unknow,38
8a858fcc5cf4a563015cf569a33249a9,301956872,1,10000,13000,30,20:37.0,No_referee,6/29/2017 20:09,6/29/2017 21:10,7/31/2017 0:00,7/25/2017 15:10,Savings,7.5008676,8.9807033,UBA,Permanent,Unknow,30
8a858e605ce99f55015cea610eab6542,301953765,1,10000,13000,30,13:19.0,No_referee,6/27/2017 16:45,6/27/2017 17:46,7/27/2017 0:00,7/20/2017 17:03,Savings,5.2697475,7.6088811,Wema Bank,Student,Unknow,28
8a858f345ad253d6015ad260db8c0a81,301947963,1,10000,11500,15,50:15.0,No_referee,6/22/2017 14:52,6/22/2017 15:53,7/7/2017 0:00,6/28/2017 13:40,Savings,3.4548538,6.4427182,Zenith Bank,Permanent,Unknow,43
8a858f975c4582c4015c5379bebc030a,301920934,1,10000,13000,30,55:20.0,8a858f4b55df0f530155ee24c5882eda,5/29/2017 10:12,5/29/2017 11:12,6/28/2017 0:00,6/22/2017 16:45,Savings,3.35466,6.4764009,First Bank,Permanent,Unknow,35
8a858f975c4582c4015c5379bebc030a,301954218,2,10000,13000,30,57:44.0,8a858f4b55df0f530155ee24c5882eda,6/28/2017 7:03,6/28/2017 8:03,7/28/2017 0:00,7/27/2017 13:47,Savings,3.35466,6.4764009,First Bank,Permanent,Unknow,35
8a858f975c4582c4015c468f7f4f4e9a,301932216,1,10000,13000,30,43:21.0,No_referee,6/9/2017 5:46,6/9/2017 6:48,7/10/2017 0:00,7/10/2017 0:00,Savings,3.2902753,6.6207446,Wema Bank,Permanent,Unknow,32
8a85891e53ad0e6b0153af3918bb1d28,301950243,11,40000,44000,30,29:42.0,No_referee,6/24/2017 9:58,6/24/2017 10:58,7/24/2017 0:00,7/24/2017 5:58,Other,3.4201355,6.6104339,GT Bank,Self-Employed,Unknow,38
8a85891e53ad0e6b0153af3918bb1d28,301826170,7,30000,34400,30,02:32.0,No_referee,2/25/2017 11:09,2/25/2017 12:10,3/27/2017 0:00,3/29/2017 2:47,Other,3.4201355,6.6104339,GT Bank,Self-Employed,Unknow,38
8a85891e53ad0e6b0153af3918bb1d28,301779744,5,30000,34400,30,19:05.0,No_referee,12/23/2016 8:00,12/23/2016 9:01,1/23/2017 0:00,1/23/2017 17:03,Other,3.4201355,6.6104339,GT Bank,Self-Employed,Unknow,38
8a85891e53ad0e6b0153af3918bb1d28,301628844,3,10000,11500,15,04:35.0,No_referee,6/6/2016 14:24,6/6/2016 15:24,6/21/2016 0:00,6/19/2016 8:49,Other,3.4201355,6.6104339,GT Bank,Self-Employed,Unknow,38
8a85891e53ad0e6b0153af3918bb1d28,301621062,2,10000,11500,15,02:15.0,No_referee,5/16/2016 6:57,5/16/2016 7:57,5/31/2016 0:00,6/4/2016 13:37,Other,3.4201355,6.6104339,GT Bank,Self-Employed,Unknow,38
8a85891e53ad0e6b0153af3918bb1d28,301800472,6,30000,34400,30,48:31.0,No_referee,1/24/2017 9:00,1/24/2017 10:00,2/23/2017 0:00,2/23/2017 20:33,Other,3.4201355,6.6104339,GT Bank,Self-Employed,Unknow,38
8a85891e53ad0e6b0153af3918bb1d28,301760310,4,20000,23800,30,03:56.0,No_referee,11/16/2016 18:05,11/16/2016 19:06,12/16/2016 0:00,12/16/2016 5:48,Other,3.4201355,6.6104339,GT Bank,Self-Employed,Unknow,38
8a85891e53ad0e6b0153af3918bb1d28,301880688,9,40000,44800,30,23:48.0,No_referee,4/26/2017 2:38,4/26/2017 3:38,5/26/2017 0:00,5/26/2017 13:13,Other,3.4201355,6.6104339,GT Bank,Self-Employed,Unknow,38
8a85891e53ad0e6b0153af3918bb1d28,301849275,8,30000,34400,30,42:56.0,No_referee,3/29/2017 12:24,3/29/2017 13:24,4/28/2017 0:00,4/25/2017 11:27,Other,3.4201355,6.6104339,GT Bank,Self-Employed,Unknow,38
8a85891e53ad0e6b0153af3918bb1d28,301604312,1,10000,11500,15,03:38.0,No_referee,3/25/2016 20:01,3/25/2016 21:01,4/11/2016 0:00,4/19/2016 10:49,Other,3.4201355,6.6104339,GT Bank,Self-Employed,Unknow,38
8a85891e53ad0e6b0153af3918bb1d28,301920374,10,40000,44000,30,37:30.0,No_referee,5/28/2017 15:08,5/28/2017 16:08,6/27/2017 0:00,6/24/2017 6:27,Other,3.4201355,6.6104339,GT Bank,Self-Employed,Unknow,38
8a858f085cf4e173015cf7d609e2007a,301963641,1,10000,11500,15,49:38.0,No_referee,7/4/2017 16:57,7/4/2017 17:58,7/19/2017 0:00,7/18/2017 8:39,Savings,7.4054924,9.1040348,First Bank,Permanent,Unknow,29
8a858ff45be92ea2015be968b94e1872,301928316,1,10000,13000,30,31:01.0,No_referee,6/6/2017 0:19,6/6/2017 1:19,7/6/2017 0:00,6/29/2017 19:20,Savings,5.6253669,6.2773656,GT Bank,Permanent,Unknow,26
8a858e005c2154c2015c25ecd0760ca2,301914674,1,10000,11500,15,57:43.0,8a858f665c2142a0015c25bb7c694947,5/21/2017 9:16,5/21/2017 10:16,6/5/2017 0:00,6/2/2017 20:47,Savings,8.6404333,7.7090974,GT Bank,Permanent,Unknow,35
8a858e005c2154c2015c25ecd0760ca2,301927453,2,10000,13000,30,14:02.0,8a858f665c2142a0015c25bb7c694947,6/5/2017 9:20,6/5/2017 10:20,7/5/2017 0:00,7/4/2017 22:03,Savings,8.6404333,7.7090974,GT Bank,Permanent,Unknow,35
8a858f195a374aff015a374cdbbb01a4,301921909,1,10000,13000,30,18:25.0,No_referee,5/30/2017 12:51,5/30/2017 13:51,6/29/2017 0:00,6/24/2017 9:08,Savings,3.3300248,6.4631737,FCMB,Permanent,Unknow,48
8a858f195a374aff015a374cdbbb01a4,301957154,2,10000,13000,30,32:02.0,No_referee,6/30/2017 6:30,6/30/2017 7:30,7/31/2017 0:00,7/27/2017 16:21,Savings,3.3300248,6.4631737,FCMB,Permanent,Unknow,48
8a858f735aec46c4015aece4cfa14726,301873196,2,10000,13000,30,28:45.0,No_referee,4/19/2017 10:48,4/19/2017 11:48,5/19/2017 0:00,5/24/2017 22:13,Savings,3.3839754,6.543607,GT Bank,Permanent,Unknow,36
8a858f735aec46c4015aece4cfa14726,301842689,1,10000,13000,30,33:52.0,No_referee,3/20/2017 18:47,3/20/2017 19:47,4/19/2017 0:00,4/18/2017 18:18,Savings,3.3839754,6.543607,GT Bank,Permanent,Unknow,36
8a858f735aec46c4015aece4cfa14726,301918133,3,10000,13000,30,32:59.0,No_referee,5/25/2017 13:42,5/25/2017 14:42,6/28/2017 0:00,7/7/2017 21:22,Savings,3.3839754,6.543607,GT Bank,Permanent,Unknow,36
8a858f98560bbe1101560db94d740f06,301657480,1,10000,13000,30,45:18.0,No_referee,7/21/2016 14:38,7/21/2016 15:38,8/22/2016 0:00,8/16/2016 15:30,Other,3.3524934,6.5036548,GT Bank,Self-Employed,Unknow,36
8a858f98560bbe1101560db94d740f06,301763872,3,10000,13000,30,41:42.0,No_referee,11/24/2016 7:50,11/24/2016 8:50,12/27/2016 0:00,12/27/2016 1:05,Other,3.3524934,6.5036548,GT Bank,Self-Employed,Unknow,36
8a858f98560bbe1101560db94d740f06,301708016,2,10000,13000,30,40:28.0,No_referee,9/7/2016 7:52,9/7/2016 8:53,10/7/2016 0:00,10/12/2016 7:25,Other,3.3524934,6.5036548,GT Bank,Self-Employed,Unknow,36
8a858f98560bbe1101560db94d740f06,301916447,5,10000,11500,15,16:15.0,No_referee,5/23/2017 14:14,5/23/2017 15:14,6/7/2017 0:00,6/7/2017 12:06,Other,3.3524934,6.5036548,GT Bank,Self-Employed,Unknow,36
8a858f98560bbe1101560db94d740f06,301832613,4,20000,23800,30,58:18.0,No_referee,3/6/2017 16:03,3/6/2017 17:03,4/5/2017 0:00,4/12/2017 12:43,Other,3.3524934,6.5036548,GT Bank,Self-Employed,Unknow,36
8a858fa859a7641e0159a9122c3c61b5,301839825,2,10000,13000,30,39:58.0,No_referee,3/16/2017 18:53,3/16/2017 19:54,4/17/2017 0:00,4/13/2017 14:24,Savings,3.3368475,6.5649935,GT Bank,Permanent,Unknow,41
8a858fa859a7641e0159a9122c3c61b5,301902955,3,10000,13000,30,27:27.0,No_referee,5/12/2017 10:18,5/12/2017 11:18,6/12/2017 0:00,6/7/2017 13:17,Savings,3.3368475,6.5649935,GT Bank,Permanent,Unknow,41
8a858fa859a7641e0159a9122c3c61b5,301795223,1,10000,13000,30,10:49.0,No_referee,1/17/2017 12:42,1/17/2017 13:42,2/16/2017 0:00,2/16/2017 14:55,Savings,3.3368475,6.5649935,GT Bank,Permanent,Unknow,41
8a858fa859a7641e0159a9122c3c61b5,301942601,4,20000,24500,30,05:42.0,No_referee,6/18/2017 9:05,6/18/2017 10:05,7/18/2017 0:00,7/13/2017 11:55,Savings,3.3368475,6.5649935,GT Bank,Permanent,Unknow,41
8a858ee05a6b7d75015a6f9509d049af,301922864,1,10000,13000,30,16:56.0,No_referee,5/31/2017 11:55,5/31/2017 12:56,6/30/2017 0:00,6/25/2017 13:06,Savings,3.4482865,6.4641031,First Bank,Permanent,Post-Graduate,34
