customerid,systemloanid,loannumber,loanamount,totaldue,termdays,closeddate,referredby,Convert_creationdate,Convert_approved_date,Convert_firstduedate,Convert_firstrepaiddate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,Age,Status
8a85881053bc33670153cc5a32432a14,301610238,1,10000,13000,30,57:00.0,No_referee,4/11/2016 23:08,4/12/2016 0:08,5/11/2016 0:00,5/4/2016 16:13,Other,3.9517083,7.390485,GT Bank,Permanent,Unknow,39,0
8a858900536a043401537e702ff74eac,301710014,6,20000,24500,30,03:18.0,No_referee,9/8/2016 20:30,9/8/2016 21:58,10/10/2016 0:00,10/11/2016 12:48,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,1
8a858900536a043401537e702ff74eac,301634813,4,10000,13000,30,21:11.0,No_referee,6/19/2016 14:36,6/19/2016 15:36,7/19/2016 0:00,7/21/2016 10:06,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,1
8a858900536a043401537e702ff74eac,301765624,9,30000,34400,30,26:54.0,No_referee,11/28/2016 6:52,11/28/2016 7:53,12/28/2016 0:00,12/5/2016 23:11,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,0
8a858900536a043401537e702ff74eac,301792806,12,40000,47600,60,04:38.0,No_referee,1/13/2017 13:34,1/13/2017 14:34,2/13/2017 0:00,2/13/2017 0:22,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,1
8a858900536a043401537e702ff74eac,301839970,14,40000,44800,30,48:40.0,No_referee,3/17/2017 4:58,3/17/2017 5:58,4/17/2017 0:00,4/16/2017 23:33,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,0
8a858900536a043401537e702ff74eac,301873491,16,40000,44800,30,04:51.0,No_referee,4/19/2017 14:38,4/19/2017 15:38,5/19/2017 0:00,4/24/2017 22:49,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,0
8a858900536a043401537e702ff74eac,301666506,5,20000,24500,30,11:17.0,No_referee,8/1/2016 15:28,8/1/2016 16:29,8/31/2016 0:00,8/30/2016 10:10,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,0
8a858900536a043401537e702ff74eac,301753739,8,30000,34500,30,04:25.0,No_referee,11/3/2016 6:49,11/3/2016 7:49,12/5/2016 0:00,11/15/2016 10:49,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,0
8a858900536a043401537e702ff74eac,301619843,3,10000,11500,15,02:08.0,No_referee,5/12/2016 11:57,5/12/2016 12:57,5/27/2016 0:00,5/28/2016 19:00,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,1
8a858900536a043401537e702ff74eac,301920696,18,50000,52500,30,48:10.0,No_referee,5/29/2017 5:55,5/29/2017 6:56,6/28/2017 0:00,6/26/2017 9:38,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,0
8a858900536a043401537e702ff74eac,301871965,15,10000,11350,15,51:54.0,No_referee,4/18/2017 10:10,4/18/2017 11:11,5/3/2017 0:00,4/19/2017 5:36,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,0
8a858900536a043401537e702ff74eac,301782736,10,30000,34400,30,38:46.0,No_referee,12/28/2016 11:34,12/28/2016 12:34,1/27/2017 0:00,1/1/2017 1:23,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,0
8a858900536a043401537e702ff74eac,301954279,19,50000,52500,30,23:21.0,No_referee,6/28/2017 7:54,6/28/2017 8:54,7/28/2017 0:00,7/28/2017 1:47,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,1
8a858900536a043401537e702ff74eac,301821505,13,40000,44800,30,06:18.0,No_referee,2/19/2017 6:31,2/19/2017 7:32,3/21/2017 0:00,3/13/2017 13:51,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,0
8a858900536a043401537e702ff74eac,301879565,17,50000,52500,30,12:17.0,No_referee,4/25/2017 7:46,4/25/2017 8:46,5/25/2017 0:00,5/25/2017 9:02,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,1
8a858900536a043401537e702ff74eac,301605921,2,10000,13000,30,03:06.0,No_referee,3/31/2016 6:25,3/31/2016 7:25,5/2/2016 0:00,5/1/2016 1:00,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,0
8a858900536a043401537e702ff74eac,301743469,7,20000,22250,15,29:52.0,No_referee,10/13/2016 14:31,10/13/2016 15:31,10/28/2016 0:00,10/28/2016 8:14,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,1
8a858900536a043401537e702ff74eac,301785643,11,15000,18200,30,04:57.0,No_referee,1/2/2017 11:08,1/2/2017 12:08,2/1/2017 0:00,1/13/2017 13:49,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,0
8a858900536a043401537e702ff74eac,301602657,1,10000,11500,15,02:20.0,No_referee,3/16/2016 7:59,3/16/2016 9:00,3/31/2016 0:00,3/29/2016 11:07,Other,7.4729981,9.0519983,GT Bank,Self-Employed,Post-Graduate,46,0
8a858953548fb0c001549b2149246862,301856197,5,20000,23800,30,48:30.0,No_referee,4/5/2017 11:14,4/5/2017 12:14,5/5/2017 0:00,4/21/2017 0:00,Other,4.5958193,8.4948131,FCMB,Permanent,Post-Graduate,34,0
8a858953548fb0c001549b2149246862,301630307,2,10000,13000,30,06:40.0,No_referee,6/9/2016 9:20,6/9/2016 10:20,7/11/2016 0:00,7/29/2016 15:51,Other,4.5958193,8.4948131,FCMB,Permanent,Post-Graduate,34,1
8a858953548fb0c001549b2149246862,301927902,7,30000,34500,30,30:22.0,No_referee,6/5/2017 15:39,6/5/2017 16:39,7/5/2017 0:00,6/30/2017 9:20,Other,4.5958193,8.4948131,FCMB,Permanent,Post-Graduate,34,0
8a858953548fb0c001549b2149246862,301619049,1,10000,13000,30,01:45.0,No_referee,5/10/2016 15:07,5/10/2016 16:07,6/9/2016 0:00,6/5/2016 16:07,Other,4.5958193,8.4948131,FCMB,Permanent,Post-Graduate,34,0
8a858953548fb0c001549b2149246862,301754713,3,15000,18375,30,31:53.0,No_referee,11/5/2016 2:35,11/5/2016 3:35,12/5/2016 0:00,11/30/2016 9:16,Other,4.5958193,8.4948131,FCMB,Permanent,Post-Graduate,34,0
8a858953548fb0c001549b2149246862,301890862,6,20000,24500,30,16:49.0,No_referee,5/5/2017 9:45,5/5/2017 10:45,6/5/2017 0:00,6/3/2017 17:06,Other,4.5958193,8.4948131,FCMB,Permanent,Post-Graduate,34,0
8a858953548fb0c001549b2149246862,301777620,4,10000,12900,30,42:11.0,No_referee,12/20/2016 22:06,12/21/2016 18:05,1/20/2017 0:00,1/31/2017 0:00,Other,4.5958193,8.4948131,FCMB,Permanent,Post-Graduate,34,1
8a8589b7535abdb201535beac38a2006,301895990,13,30000,34500,30,06:54.0,No_referee,5/8/2017 16:58,5/8/2017 17:58,6/7/2017 0:00,6/5/2017 10:56,Other,3.8351565,7.3284667,GT Bank,Permanent,Unknow,50,0
8a8589b7535abdb201535beac38a2006,301811292,10,20000,23800,30,03:31.0,No_referee,2/6/2017 17:56,2/6/2017 18:56,3/8/2017 0:00,3/6/2017 9:48,Other,3.8351565,7.3284667,GT Bank,Permanent,Unknow,50,0
8a8589b7535abdb201535beac38a2006,301616886,3,10000,13000,30,04:14.0,No_referee,5/4/2016 12:07,5/4/2016 13:07,6/3/2016 0:00,6/11/2016 13:29,Other,3.8351565,7.3284667,GT Bank,Permanent,Unknow,50,1
8a8589b7535abdb201535beac38a2006,301631895,4,8000,10400,30,44:27.0,No_referee,6/13/2016 9:47,6/13/2016 10:47,7/13/2016 0:00,7/12/2016 12:29,Other,3.8351565,7.3284667,GT Bank,Permanent,Unknow,50,0
8a8589b7535abdb201535beac38a2006,301757750,8,20000,23000,30,11:34.0,No_referee,11/11/2016 11:46,11/11/2016 12:46,12/13/2016 0:00,12/17/2016 21:56,Other,3.8351565,7.3284667,GT Bank,Permanent,Unknow,50,1
8a8589b7535abdb201535beac38a2006,301607154,2,10000,13000,30,02:32.0,No_referee,4/3/2016 12:16,4/3/2016 13:17,5/3/2016 0:00,5/3/2016 17:52,Other,3.8351565,7.3284667,GT Bank,Permanent,Unknow,50,1
8a8589b7535abdb201535beac38a2006,301670947,5,15000,18375,30,35:28.0,No_referee,8/5/2016 11:03,8/5/2016 12:04,9/5/2016 0:00,9/7/2016 0:00,Other,3.8351565,7.3284667,GT Bank,Permanent,Unknow,50,1
8a8589b7535abdb201535beac38a2006,301927516,14,30000,34500,30,35:08.0,No_referee,6/5/2017 10:35,6/5/2017 11:35,7/5/2017 0:00,7/3/2017 13:24,Other,3.8351565,7.3284667,GT Bank,Permanent,Unknow,50,0
8a8589b7535abdb201535beac38a2006,301712843,6,15000,18375,30,38:55.0,No_referee,9/12/2016 10:21,9/12/2016 11:21,10/12/2016 0:00,10/13/2016 5:23,Other,3.8351565,7.3284667,GT Bank,Permanent,Unknow,50,1
8a8589b7535abdb201535beac38a2006,301832271,11,20000,23800,30,24:05.0,No_referee,3/6/2017 9:07,3/6/2017 10:08,4/5/2017 0:00,4/7/2017 9:08,Other,3.8351565,7.3284667,GT Bank,Permanent,Unknow,50,1
8a8589b7535abdb201535beac38a2006,301602211,1,10000,13000,30,02:48.0,No_referee,3/9/2016 15:17,3/9/2016 16:17,4/8/2016 0:00,4/2/2016 19:27,Other,3.8351565,7.3284667,GT Bank,Permanent,Unknow,50,0
8a8589b7535abdb201535beac38a2006,301781875,9,20000,23800,30,59:26.0,No_referee,12/26/2016 20:10,12/26/2016 21:10,1/25/2017 0:00,2/6/2017 10:44,Other,3.8351565,7.3284667,GT Bank,Permanent,Unknow,50,1
8a8589b7535abdb201535beac38a2006,301744483,7,20000,23000,30,03:31.0,No_referee,10/15/2016 9:37,10/15/2016 10:38,11/14/2016 0:00,11/11/2016 4:48,Other,3.8351565,7.3284667,GT Bank,Permanent,Unknow,50,0
8a8589b7535abdb201535beac38a2006,301859708,12,20000,23800,30,03:22.0,No_referee,4/7/2017 17:29,4/7/2017 18:29,5/8/2017 0:00,5/8/2017 9:48,Other,3.8351565,7.3284667,GT Bank,Permanent,Unknow,50,1
8a858e0d587161ab01587183d98f06c9,301848314,7,20000,21900,15,05:35.0,No_referee,3/28/2017 12:05,3/28/2017 13:05,4/12/2017 0:00,4/12/2017 8:50,Savings,5.200208,7.2513109,Union Bank,Student,Unknow,27,1
8a858e0d587161ab01587183d98f06c9,301796891,4,20000,23800,30,05:23.0,No_referee,1/19/2017 14:26,1/19/2017 15:26,2/20/2017 0:00,2/24/2017 10:50,Savings,5.200208,7.2513109,Union Bank,Student,Unknow,27,1
8a858e0d587161ab01587183d98f06c9,301784652,3,10000,11500,15,37:56.0,No_referee,12/30/2016 21:43,12/30/2016 22:43,1/16/2017 0:00,1/19/2017 11:22,Savings,5.200208,7.2513109,Union Bank,Student,Unknow,27,1
8a858e0d587161ab01587183d98f06c9,301837308,6,10000,11500,15,03:49.0,No_referee,3/13/2017 15:48,3/13/2017 16:48,3/28/2017 0:00,3/28/2017 12:48,Savings,5.200208,7.2513109,Union Bank,Student,Unknow,27,1
8a858e0d587161ab01587183d98f06c9,301865548,8,20000,23800,30,56:27.0,No_referee,4/12/2017 9:07,4/12/2017 10:07,5/12/2017 0:00,5/9/2017 9:41,Savings,5.200208,7.2513109,Union Bank,Student,Unknow,27,0
8a858e0d587161ab01587183d98f06c9,301825754,5,10000,11500,15,44:56.0,No_referee,2/24/2017 16:23,2/24/2017 17:23,3/13/2017 0:00,3/13/2017 16:29,Savings,5.200208,7.2513109,Union Bank,Student,Unknow,27,1
8a858e0d587161ab01587183d98f06c9,301777922,2,10000,11500,15,53:59.0,No_referee,12/21/2016 9:41,12/21/2016 10:41,1/5/2017 0:00,12/30/2016 16:38,Savings,5.200208,7.2513109,Union Bank,Student,Unknow,27,0
8a858e0d587161ab01587183d98f06c9,301896967,9,20000,24500,30,02:16.0,No_referee,5/9/2017 9:01,5/9/2017 10:01,6/8/2017 0:00,6/8/2017 8:52,Savings,5.200208,7.2513109,Union Bank,Student,Unknow,27,1
8a858e0d587161ab01587183d98f06c9,301931020,10,30000,34500,30,26:29.0,No_referee,6/8/2017 8:25,6/8/2017 9:26,7/10/2017 0:00,7/10/2017 10:16,Savings,5.200208,7.2513109,Union Bank,Student,Unknow,27,1
8a858e0d587161ab01587183d98f06c9,301762656,1,10000,13000,30,25:03.0,No_referee,11/21/2016 18:13,11/21/2016 19:13,12/21/2016 0:00,12/21/2016 10:09,Savings,5.200208,7.2513109,Union Bank,Student,Unknow,27,1
8a858e4b5cb1e4d7015cc489987520bf,301944471,1,10000,13000,30,04:09.0,No_referee,6/20/2017 8:30,6/20/2017 9:31,7/20/2017 0:00,7/19/2017 20:54,Savings,3.2940814,6.6315824,Diamond Bank,Permanent,Unknow,38,0
8a858e5856b7840c0156c7129a9c2618,301795693,3,10000,13000,30,29:44.0,No_referee,1/18/2017 4:39,1/18/2017 5:39,2/17/2017 0:00,3/16/2017 12:14,Savings,5.6854072,5.881232,GT Bank,Self-Employed,Unknow,39,1
8a858e5856b7840c0156c7129a9c2618,301696545,1,10000,13000,30,53:57.0,No_referee,8/26/2016 13:41,8/26/2016 14:41,9/26/2016 0:00,11/1/2016 11:38,Savings,5.6854072,5.881232,GT Bank,Self-Employed,Unknow,39,1
8a858e5856b7840c0156c7129a9c2618,301885674,4,10000,13000,30,10:26.0,No_referee,5/1/2017 7:47,5/1/2017 8:48,5/31/2017 0:00,6/3/2017 12:00,Savings,5.6854072,5.881232,GT Bank,Self-Employed,Unknow,39,1
8a858e5856b7840c0156c7129a9c2618,301926162,5,10000,13000,30,26:42.0,No_referee,6/3/2017 14:16,6/3/2017 15:16,7/3/2017 0:00,7/5/2017 13:16,Savings,5.6854072,5.881232,GT Bank,Self-Employed,Unknow,39,1
8a858e5856b7840c0156c7129a9c2618,301776461,2,10000,13000,30,42:46.0,No_referee,12/19/2016 11:30,12/19/2016 12:31,1/18/2017 0:00,1/18/2017 0:15,Savings,5.6854072,5.881232,GT Bank,Self-Employed,Unknow,39,1
8a858953548fb0c0015497256a1f4a6d,301952107,7,20000,23000,30,57:13.0,No_referee,6/26/2017 9:49,6/26/2017 10:50,7/26/2017 0:00,7/21/2017 15:47,Savings,3.9835377,7.41379,First Bank,Permanent,Unknow,41,0
8a858953548fb0c0015497256a1f4a6d,301831825,4,20000,23800,30,40:23.0,No_referee,3/5/2017 13:52,3/5/2017 14:52,4/5/2017 0:00,4/5/2017 12:25,Savings,3.9835377,7.41379,First Bank,Permanent,Unknow,41,1
8a858953548fb0c0015497256a1f4a6d,301687912,3,20000,24500,30,28:49.0,No_referee,8/20/2016 6:56,8/20/2016 7:56,9/19/2016 0:00,9/19/2016 16:13,Savings,3.9835377,7.41379,First Bank,Permanent,Unknow,41,1
8a858953548fb0c0015497256a1f4a6d,301667462,2,10000,11500,15,27:55.0,No_referee,8/2/2016 12:52,8/2/2016 14:52,8/17/2016 0:00,8/16/2016 12:12,Savings,3.9835377,7.41379,First Bank,Permanent,Unknow,41,0
8a858953548fb0c0015497256a1f4a6d,301916547,6,25000,28750,30,43:01.0,No_referee,5/23/2017 15:57,5/23/2017 16:58,6/22/2017 0:00,6/20/2017 12:32,Savings,3.9835377,7.41379,First Bank,Permanent,Unknow,41,0
8a858953548fb0c0015497256a1f4a6d,301619854,1,10000,11500,15,02:45.0,No_referee,5/12/2016 12:17,5/12/2016 13:17,5/27/2016 0:00,5/27/2016 19:26,Savings,3.9835377,7.41379,First Bank,Permanent,Unknow,41,1
8a858953548fb0c0015497256a1f4a6d,301856914,5,30000,36800,60,27:13.0,No_referee,4/5/2017 18:03,4/5/2017 19:03,5/5/2017 0:00,5/4/2017 10:13,Savings,3.9835377,7.41379,First Bank,Permanent,Unknow,41,0
8a858e0156b782a10156bbef39622867,301944188,3,10000,13000,30,29:06.0,No_referee,6/19/2017 20:57,6/19/2017 21:57,7/19/2017 0:00,7/19/2017 20:18,Other,3.5231228,6.4247372,GT Bank,Permanent,Unknow,34,1
8a858e0156b782a10156bbef39622867,301884997,1,10000,11500,15,24:18.0,No_referee,4/30/2017 9:10,4/30/2017 10:10,5/15/2017 0:00,5/8/2017 9:09,Other,3.5231228,6.4247372,GT Bank,Permanent,Unknow,34,0
8a858e0156b782a10156bbef39622867,301901690,2,10000,11500,15,33:34.0,No_referee,5/11/2017 15:44,5/11/2017 16:44,5/26/2017 0:00,6/8/2017 4:23,Other,3.5231228,6.4247372,GT Bank,Permanent,Unknow,34,1
8a858e0a5668e69c01567fd20d2f6854,301937216,14,50000,55000,60,13:11.0,No_referee,6/13/2017 12:29,6/13/2017 13:29,7/13/2017 0:00,7/9/2017 6:01,Other,5.6903337,5.8857439,GT Bank,Permanent,Unknow,38,0
8a858e0a5668e69c01567fd20d2f6854,301800798,9,30000,34400,30,48:21.0,No_referee,1/24/2017 13:20,1/24/2017 14:20,2/23/2017 0:00,2/16/2017 9:33,Other,5.6903337,5.8857439,GT Bank,Permanent,Unknow,38,0
8a858e0a5668e69c01567fd20d2f6854,301701543,3,20000,22250,15,04:37.0,No_referee,8/31/2016 21:53,8/31/2016 22:53,9/15/2016 0:00,9/11/2016 3:49,Other,5.6903337,5.8857439,GT Bank,Permanent,Unknow,38,0
8a858e0a5668e69c01567fd20d2f6854,301818799,10,30000,34400,30,11:30.0,No_referee,2/16/2017 13:23,2/16/2017 14:23,3/20/2017 0:00,3/18/2017 14:56,Other,5.6903337,5.8857439,GT Bank,Permanent,Unknow,38,0
8a858e0a5668e69c01567fd20d2f6854,301779116,8,30000,34400,30,35:06.0,No_referee,12/22/2016 13:30,12/22/2016 14:30,1/23/2017 0:00,1/20/2017 9:19,Other,5.6903337,5.8857439,GT Bank,Permanent,Unknow,38,0
8a858e0a5668e69c01567fd20d2f6854,301679018,1,10000,11500,15,57:20.0,No_referee,8/12/2016 17:40,8/12/2016 18:40,8/29/2016 0:00,8/17/2016 23:42,Other,5.6903337,5.8857439,GT Bank,Permanent,Unknow,38,0
8a858e0a5668e69c01567fd20d2f6854,301744192,5,30000,32250,15,17:23.0,No_referee,10/14/2016 15:29,10/14/2016 16:29,10/31/2016 0:00,10/28/2016 17:02,Other,5.6903337,5.8857439,GT Bank,Permanent,Unknow,38,0
8a858e0a5668e69c01567fd20d2f6854,301841825,11,40000,47600,60,36:11.0,No_referee,3/19/2017 18:40,3/19/2017 19:41,4/18/2017 0:00,4/14/2017 14:05,Other,5.6903337,5.8857439,GT Bank,Permanent,Unknow,38,0
8a858e0a5668e69c01567fd20d2f6854,301909097,13,50000,57500,90,25:47.0,No_referee,5/16/2017 8:52,5/16/2017 9:52,6/15/2017 0:00,6/13/2017 12:04,Other,5.6903337,5.8857439,GT Bank,Permanent,Unknow,38,0
8a858e0a5668e69c01567fd20d2f6854,301692197,2,10000,13000,30,47:34.0,No_referee,8/23/2016 17:40,8/23/2016 18:40,9/22/2016 0:00,8/31/2016 22:32,Other,5.6903337,5.8857439,GT Bank,Permanent,Unknow,38,0
8a858e0a5668e69c01567fd20d2f6854,301724341,4,20000,22250,15,38:55.0,No_referee,9/22/2016 12:44,9/22/2016 13:44,10/10/2016 0:00,10/7/2016 13:23,Other,5.6903337,5.8857439,GT Bank,Permanent,Unknow,38,0
8a858e0a5668e69c01567fd20d2f6854,301764049,7,30000,34400,30,20:19.0,No_referee,11/24/2016 13:15,11/24/2016 14:15,12/27/2016 0:00,12/20/2016 13:05,Other,5.6903337,5.8857439,GT Bank,Permanent,Unknow,38,0
8a858e0a5668e69c01567fd20d2f6854,301870617,12,40000,47600,60,51:53.0,No_referee,4/17/2017 5:08,4/17/2017 6:08,5/17/2017 0:00,5/16/2017 9:36,Other,5.6903337,5.8857439,GT Bank,Permanent,Unknow,38,0
8a858e0a5668e69c01567fd20d2f6854,301751400,6,30000,32250,15,17:21.0,No_referee,10/28/2016 18:51,10/28/2016 19:51,11/14/2016 0:00,11/13/2016 10:02,Other,5.6903337,5.8857439,GT Bank,Permanent,Unknow,38,0
8a858e0f58afbace0158b64e22de02b4,301777629,2,10000,13000,30,13:20.0,No_referee,12/20/2016 22:19,12/20/2016 23:19,1/19/2017 0:00,1/16/2017 20:58,Savings,7.464168,5.5372662,Zenith Bank,Student,Unknow,29,0
8a858e0f58afbace0158b64e22de02b4,301915064,6,10000,12250,30,56:51.0,No_referee,5/21/2017 23:21,5/22/2017 0:21,6/21/2017 0:00,6/7/2017 23:46,Savings,7.464168,5.5372662,Zenith Bank,Student,Unknow,29,0
8a858e0f58afbace0158b64e22de02b4,301839264,4,20000,23800,30,14:48.0,No_referee,3/16/2017 6:56,3/16/2017 7:57,4/17/2017 0:00,4/13/2017 22:59,Savings,7.464168,5.5372662,Zenith Bank,Student,Unknow,29,0
8a858e0f58afbace0158b64e22de02b4,301870474,5,10000,12900,30,00:48.0,No_referee,4/16/2017 20:07,4/16/2017 21:08,5/16/2017 0:00,5/9/2017 18:45,Savings,7.464168,5.5372662,Zenith Bank,Student,Unknow,29,0
8a858e0f58afbace0158b64e22de02b4,301767465,1,10000,13000,30,58:33.0,No_referee,11/30/2016 20:02,11/30/2016 21:02,1/2/2017 0:00,12/10/2016 11:43,Savings,7.464168,5.5372662,Zenith Bank,Student,Unknow,29,0
8a858e0f58afbace0158b64e22de02b4,301813969,3,10000,13000,30,55:25.0,No_referee,2/10/2017 5:45,2/10/2017 6:45,3/13/2017 0:00,3/6/2017 7:40,Savings,7.464168,5.5372662,Zenith Bank,Student,Unknow,29,0
8a858e0f58afbace0158b64e22de02b4,301932838,7,20000,23000,30,57:08.0,No_referee,6/9/2017 14:05,6/9/2017 15:05,7/10/2017 0:00,7/8/2017 13:46,Savings,7.464168,5.5372662,Zenith Bank,Student,Unknow,29,0
8a858e1c56dfea870156ebe73f462f80,301774492,2,10000,11500,15,57:03.0,No_referee,12/15/2016 12:02,12/15/2016 13:02,12/30/2016 0:00,12/30/2016 19:41,Savings,3.9225779,7.4142169,Zenith Bank,Permanent,Unknow,36,1
8a858e1c56dfea870156ebe73f462f80,301801862,4,10000,11500,15,45:08.0,No_referee,1/25/2017 17:09,1/25/2017 18:09,2/9/2017 0:00,2/9/2017 0:21,Savings,3.9225779,7.4142169,Zenith Bank,Permanent,Unknow,36,1
8a858e1c56dfea870156ebe73f462f80,301786015,3,10000,11500,15,25:02.0,No_referee,1/3/2017 3:41,1/3/2017 4:41,1/18/2017 0:00,1/24/2017 7:09,Savings,3.9225779,7.4142169,Zenith Bank,Permanent,Unknow,36,1
8a858e1c56dfea870156ebe73f462f80,301760015,1,10000,11500,15,51:49.0,No_referee,11/16/2016 9:37,11/16/2016 10:37,12/1/2016 0:00,12/9/2016 0:36,Savings,3.9225779,7.4142169,Zenith Bank,Permanent,Unknow,36,1
8a858e1c56dfea870156ebe73f462f80,301916884,9,10000,11500,15,11:07.0,No_referee,5/24/2017 6:04,5/24/2017 7:05,6/8/2017 0:00,6/8/2017 0:50,Savings,3.9225779,7.4142169,Zenith Bank,Permanent,Unknow,36,1
8a858e1c56dfea870156ebe73f462f80,301931058,10,10000,11500,15,43:42.0,No_referee,6/8/2017 8:54,6/8/2017 9:54,6/23/2017 0:00,6/27/2017 5:25,Savings,3.9225779,7.4142169,Zenith Bank,Permanent,Unknow,36,1
8a858e1c56dfea870156ebe73f462f80,301847133,6,10000,11500,15,50:20.0,No_referee,3/26/2017 19:20,3/26/2017 20:20,4/10/2017 0:00,4/8/2017 0:35,Savings,3.9225779,7.4142169,Zenith Bank,Permanent,Unknow,36,0
8a858e1c56dfea870156ebe73f462f80,301862937,7,10000,11500,15,40:27.0,No_referee,4/10/2017 14:55,4/10/2017 15:55,4/25/2017 0:00,4/25/2017 0:57,Savings,3.9225779,7.4142169,Zenith Bank,Permanent,Unknow,36,1
8a858e1c56dfea870156ebe73f462f80,301823318,5,10000,11500,15,30:38.0,No_referee,2/21/2017 13:24,2/21/2017 14:24,3/8/2017 0:00,3/18/2017 8:15,Savings,3.9225779,7.4142169,Zenith Bank,Permanent,Unknow,36,1
8a858e1c56dfea870156ebe73f462f80,301881090,8,10000,11500,15,11:57.0,No_referee,4/26/2017 12:31,4/26/2017 13:31,5/11/2017 0:00,5/11/2017 0:41,Savings,3.9225779,7.4142169,Zenith Bank,Permanent,Unknow,36,1
8a858e1c56dfea870156ebe73f462f80,301953197,11,10000,11500,15,43:37.0,No_referee,6/27/2017 9:04,6/27/2017 10:04,7/12/2017 0:00,7/16/2017 4:15,Savings,3.9225779,7.4142169,Zenith Bank,Permanent,Unknow,36,1
8a858e365c16bcef015c16d0f1a50a32,301912604,1,10000,13000,30,12:23.0,No_referee,5/18/2017 12:17,5/18/2017 13:18,6/19/2017 0:00,6/19/2017 10:02,Savings,3.8754919,7.374784,GT Bank,Permanent,Unknow,38,1
8a858e365c16bcef015c16d0f1a50a32,301943630,2,10000,13000,30,49:42.0,No_referee,6/19/2017 12:25,6/19/2017 13:25,7/19/2017 0:00,7/18/2017 11:39,Savings,3.8754919,7.374784,GT Bank,Permanent,Unknow,38,0
8a858e685c174778015c17b6dcd62495,301938027,2,10000,11500,15,23:27.0,No_referee,6/14/2017 6:13,6/14/2017 7:13,6/29/2017 0:00,6/29/2017 21:13,Savings,3.8758802,7.3464418,GT Bank,Permanent,Unknow,38,1
8a858e685c174778015c17b6dcd62495,301912866,1,10000,11500,15,20:58.0,No_referee,5/18/2017 16:49,5/18/2017 17:50,6/2/2017 0:00,5/27/2017 13:10,Savings,3.8758802,7.3464418,GT Bank,Permanent,Unknow,38,0
8a858e6c5bd3fbff015bd6c602636a07,301919562,4,20000,24500,30,48:43.0,No_referee,5/27/2017 11:23,5/27/2017 12:23,6/26/2017 0:00,6/23/2017 19:38,Savings,3.5547609,6.4637795,Fidelity Bank,Permanent,Unknow,36,0
8a858e6c5bd3fbff015bd6c602636a07,301891962,1,10000,13000,30,02:56.0,No_referee,5/5/2017 22:25,5/5/2017 23:25,6/5/2017 0:00,5/11/2017 13:47,Savings,3.5547609,6.4637795,Fidelity Bank,Permanent,Unknow,36,0
8a858e6c5bd3fbff015bd6c602636a07,301918901,3,10000,11500,15,01:36.0,No_referee,5/26/2017 13:26,5/26/2017 14:26,6/12/2017 0:00,5/27/2017 11:51,Savings,3.5547609,6.4637795,Fidelity Bank,Permanent,Unknow,36,0
8a858e6c5bd3fbff015bd6c602636a07,301901679,2,10000,13000,30,46:03.0,No_referee,5/11/2017 15:39,5/11/2017 16:39,6/12/2017 0:00,5/25/2017 14:35,Savings,3.5547609,6.4637795,Fidelity Bank,Permanent,Unknow,36,0
8a858e6c5bd3fbff015bd6c602636a07,301950136,5,20000,24500,30,04:32.0,No_referee,6/24/2017 8:17,6/24/2017 9:17,7/24/2017 0:00,7/26/2017 15:54,Savings,3.5547609,6.4637795,Fidelity Bank,Permanent,Unknow,36,1
8a858e8457f7a42a0157fff1ed9d0929,301831452,5,20000,21900,15,08:00.0,No_referee,3/4/2017 16:28,3/4/2017 17:28,3/20/2017 0:00,3/17/2017 14:52,Other,7.493763,9.0370751,Access Bank,Permanent,Graduate,29,0
8a858e8457f7a42a0157fff1ed9d0929,301937040,9,30000,34500,30,38:49.0,No_referee,6/13/2017 10:07,6/13/2017 11:08,7/13/2017 0:00,7/22/2017 7:28,Other,7.493763,9.0370751,Access Bank,Permanent,Graduate,29,1
